"","gene","fitness","variance","d6toinput","normd7toinputA","normd6toinputA","norminput","normd6toinputB","normd6toinputC","normd6toinputD","day4abs","day5absmax","day6abs","lower","upper","input","file","experiment"
"1616","PBANKA_092150",0.652674078102751,0.00692764596534838,0.172181947869312,NA,NA,NA,NA,NA,NA,9.10042316967739e-05,0.00410837989343168,5.63584018635845e-05,0.55656548698244,0.748782669223062,0.00911003847382991,"./countfiles//met9.csv","met9"
"1617","PBANKA_031540",0.171406516488101,0.00539336358286823,0.0449308323643681,NA,NA,NA,NA,NA,NA,0.00214314965645903,0.00138404859105845,0.000154985605124857,0.0866058593926262,0.256207173583576,0.00617573450982182,"./countfiles//met9.csv","met9"
"1618","PBANKA_110860",0.343852537383788,0.154578851246367,NA,NA,NA,NA,NA,NA,NA,9.55544432816126e-05,0.000423180324604202,9.39306697726408e-06,-0.110135496594153,0.797840571361729,0.00522115189069614,"./countfiles//met9.csv","met9"
"1619","PBANKA_142110",0.284980267884268,0.015503933098415,0.0241004166687626,NA,NA,NA,NA,NA,NA,0.00150612003458161,NA,0.000455563748397308,0.141202972048358,0.428757563720177,0.00940886433720839,"./countfiles//met9.csv","met9"
"1620","PBANKA_050700",0.0959873478881033,0.0201517362094741,NA,NA,NA,NA,NA,NA,NA,0.00048687263957774,NA,5.63584018635845e-05,-0.0679302582822898,0.259904954058496,0.00490987494967689,"./countfiles//met9.csv","met9"
"1621","PBANKA_133060",0.213062389698422,0.0139711785092033,0.0219087619866845,NA,NA,NA,NA,NA,NA,0.000664330891386449,0.000781008101226044,0.000169075205590753,0.0765770864153537,0.349547692981489,0.00778192352548113,"./countfiles//met9.csv","met9"
"1622","PBANKA_082170",0.439150472766394,0.0375962944295671,NA,NA,NA,NA,NA,NA,NA,0.000677981526140966,NA,0.00050722561677226,0.215256764563693,0.663044180969095,0.00388058586470659,"./countfiles//met9.csv","met9"
"1623","PBANKA_080930",0.0276304170633505,0.0222591073629553,NA,NA,NA,NA,NA,NA,NA,0.000168357828639032,1.99143682166683e-05,NA,-0.144644972407327,0.199905806534029,0.00214988607263959,"./countfiles//met9.csv","met9"
"1624","PBANKA_093140",0.254947898124268,0.0432281001946992,3.21483452616291,NA,NA,NA,NA,NA,NA,0.0214451471993448,0.0448869859603704,0.000554190951658581,0.0148698547169925,0.495025941531543,0.00837957525223808,"./countfiles//met9.csv","met9"
"1625","PBANKA_072060",0.415556461904473,0.00191967292038072,0.888383906765447,NA,NA,NA,NA,NA,NA,0.0110661145743277,0.0125192363681737,0.00550433724867675,0.364964329177724,0.466148594631222,0.00568599212261821,"./countfiles//met9.csv","met9"
"1626","PBANKA_135200",0.271965499473164,0.0153132291751746,0.0277113167173499,NA,NA,NA,NA,NA,NA,0.000796287027346772,0.000779400389114179,0.000324060810715611,0.12907519574253,0.414855803203798,0.00620063666510336,"./countfiles//met9.csv","met9"
"1627","PBANKA_040160",0.19411454762401,0.0367716749853081,0.0104545551020684,NA,NA,NA,NA,NA,NA,0.000882741047458707,0.000257846745270856,0.000122109870704433,-0.0273101573671236,0.415539252615144,0.00713861784737469,"./countfiles//met9.csv","met9"
"1628","PBANKA_145600",0.330726549314862,0.74987578836061,NA,NA,NA,NA,NA,NA,NA,0.000150156982299677,NA,NA,-0.669190639496698,1.33064373812642,0.0024736140912996,"./countfiles//met9.csv","met9"
"1629","PBANKA_132870",0.265104545853104,0.0637474474436049,NA,NA,NA,NA,NA,NA,NA,0.000345816080447741,0.000143261841053298,0.000159682138613489,-0.0264372120332629,0.556646303739472,0.00870745363011169,"./countfiles//met9.csv","met9"
"1630","PBANKA_060520",0.20417587680949,0.017334543976549,0.0114719889426078,NA,NA,NA,NA,NA,NA,0.000555125813350321,0.000512969817965035,3.28757344204243e-05,0.0521471778672662,0.356204575751714,0.00773211921491805,"./countfiles//met9.csv","met9"
"1631","PBANKA_061540",0.73878417876437,0.0196127430092048,0.121935839559455,NA,NA,NA,NA,NA,NA,0.000450470946899031,0.00169272129841681,0.000258309341874762,0.577073560645853,0.900494796882888,0.00693525024590878,"./countfiles//met9.csv","met9"
"1632","PBANKA_141510",0.197051954869999,0.0175956102424102,0.0231740147400616,NA,NA,NA,NA,NA,NA,0.00101924739500387,0.000533273950446544,0.000389812279556459,0.0438827227881382,0.35022118695186,0.00610932876240439,"./countfiles//met9.csv","met9"
"1633","PBANKA_051780",0.67735609752525,0.0846023179988155,0.0335107348362035,NA,NA,NA,NA,NA,NA,0.000118305501205806,0.000622324006770885,4.69653348863204e-05,0.341494383921143,1.01321781112936,0.0143394910829532,"./countfiles//met9.csv","met9"
"1634","PBANKA_134660",0.407961847642566,1.42796066981147,NA,NA,NA,NA,NA,NA,NA,9.10042316967739e-06,NA,1.87861339545282e-05,-0.971874214992638,1.78779791027777,0.00427071963078404,"./countfiles//met9.csv","met9"
"1635","PBANKA_061100",0.137960973152568,2.96517213026776,NA,NA,NA,NA,NA,NA,NA,0.00020930973290258,NA,2.81792009317922e-05,-1.85039584602175,2.12631779232689,0.00618818558746259,"./countfiles//met9.csv","met9"
"1636","PBANKA_140320",0.502019906459971,0.0131349871496177,0.422303739046869,NA,NA,NA,NA,NA,NA,0.00202029394366838,0.0103604500647217,0.00043677761444278,0.369682019974315,0.634357792945627,0.00805584723357807,"./countfiles//met9.csv","met9"
"1637","PBANKA_142990",0.408374074903499,3.23418115058742,NA,NA,NA,NA,NA,NA,NA,0.000136506347545161,NA,NA,-1.66821965862181,2.4849678084288,0.00923039889102402,"./countfiles//met9.csv","met9"
"1638","PBANKA_145330",0.410229239416527,0.0214883645378149,0.0935641093418756,NA,NA,NA,NA,NA,NA,0.000518724120671611,0.00142799706082158,0.000187861339545282,0.240962725548348,0.579495753284706,0.00690619773141365,"./countfiles//met9.csv","met9"
"1639","PBANKA_051670",0.218055042181524,0.0119034831908413,0.0225035435943982,NA,NA,NA,NA,NA,NA,0.000705282795649998,0.000799493500071631,5.16618683749524e-05,0.0920736510115516,0.344036433351497,0.00870745363011169,"./countfiles//met9.csv","met9"
"1640","PBANKA_110300",0.328756517826631,0.0123391095133808,0.0331991755413289,NA,NA,NA,NA,NA,NA,0.000682531737725804,0.00134421985462511,9.86272032612729e-05,0.200490598667093,0.457022436986169,0.00833807166010218,"./countfiles//met9.csv","met9"
"1641","PBANKA_070900",0.271682291356291,0.0203532727408026,0.025908313298263,NA,NA,NA,NA,NA,NA,0.000186558674978386,0.000303694115304192,0.000112716803727169,0.106947058367908,0.436417524344674,0.00933000751215018,"./countfiles//met9.csv","met9"
"1642","PBANKA_136200",NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00246116301365883,"./countfiles//met9.csv","met9"
"1643","PBANKA_112210",0.111234910658407,0.230493565339057,NA,NA,NA,NA,NA,NA,NA,0.000182008463393548,NA,1.87861339545282e-05,-0.443133877952036,0.66560369926885,0.00627949349016157,"./countfiles//met9.csv","met9"
"1644","PBANKA_083100",NA,Inf,NA,NA,NA,NA,NA,NA,NA,9.10042316967739e-06,NA,1.87861339545282e-05,NA,NA,0.00756195448716086,"./countfiles//met9.csv","met9"
"1645","PBANKA_140490",0.256914540289803,0.0323438281280438,0.0774904070480163,NA,NA,NA,NA,NA,NA,0.0061382354279474,0.00610873245046301,0.000958092831680936,0.0492486929033704,0.464580387676236,0.0201458436227656,"./countfiles//met9.csv","met9"
"1646","PBANKA_112290",0.0811614309775209,0.0100285140079777,0.0145599720864816,NA,NA,NA,NA,NA,NA,0.000791736815761933,0.000346601228354753,0.000103323736749905,-0.0344731313757693,0.196795993330811,0.00633344815993824,"./countfiles//met9.csv","met9"
"1647","PBANKA_136000",0.561927094550973,0.00175053176142998,5.10566379010488,NA,NA,NA,NA,NA,NA,0.0219866223779406,0.0570505621871924,0.0267796339521799,0.513615166949466,0.610239022152481,0.00613008055847234,"./countfiles//met9.csv","met9"
"1648","PBANKA_103260",0.0913731495042931,0.0251010365205138,NA,NA,NA,NA,NA,NA,NA,0.000323065022523547,0.000193385058953142,2.81792009317922e-05,-0.0915695975342776,0.274315896542864,0.00716767036186982,"./countfiles//met9.csv","met9"
"1649","PBANKA_092370",0.334750593130752,0.0111583611176089,0.079918418178372,NA,NA,NA,NA,NA,NA,0.000445920735314192,0.000761724584287564,0.00050722561677226,0.212775944848912,0.456725241412591,0.00454879369809457,"./countfiles//met9.csv","met9"
"1650","PBANKA_050260",0.0975269936098372,0.0162520622810212,0.00330604641647552,NA,NA,NA,NA,NA,NA,0.000186558674978386,0.000189186498058349,1.87861339545282e-05,-0.0496783608263891,0.244732348046063,0.00727557970142316,"./countfiles//met9.csv","met9"
"1651","PBANKA_120750",0.169581231662985,0.0108679948131064,0.0150301425468021,NA,NA,NA,NA,NA,NA,0.000145606770714838,0.000861296425370905,0.000131502937681697,0.0492040753964882,0.289958387929482,0.00843352992201475,"./countfiles//met9.csv","met9"
"1652","PBANKA_130260",0.510102213491013,0.0531491620064735,1.05555188782398,NA,NA,NA,NA,NA,NA,0.000723483641989353,0.0133510793162251,0.000568280552124477,0.243896373318479,0.776308053663547,0.00565278924890949,"./countfiles//met9.csv","met9"
"1653","PBANKA_114240",0.535661259791695,0.0027059121082315,1.15162408330517,NA,NA,NA,NA,NA,NA,0.0127132911680393,0.0210687333342576,0.00681467009200509,0.475595605620818,0.595726913962571,0.00914324134753863,"./countfiles//met9.csv","met9"
"1654","PBANKA_131400",0.13806175287126,0.00784329747858672,0.0131406777506188,NA,NA,NA,NA,NA,NA,0.000450470946899031,0.0008015533207209,7.51445358181127e-05,0.0357987098329811,0.24032479590954,0.00808905010728679,"./countfiles//met9.csv","met9"
"1655","PBANKA_136050",0.77476590181171,0.0256505825455586,0.986469673953465,NA,NA,NA,NA,NA,NA,0.0438003367156573,0.0610217763296688,0.110885155666602,0.589831381704155,0.959700421919265,0.0480819114894394,"./countfiles//met9.csv","met9"
"1656","PBANKA_134570",0.351016560469455,0.0370202155245812,NA,NA,NA,NA,NA,NA,NA,0.00127860945533967,NA,0.000244219741408866,0.128844808515908,0.573188312423001,0.00884856584337374,"./countfiles//met9.csv","met9"
"1657","PBANKA_140160",0.498475700219514,0.00655868835877172,0.140642228008335,0.0430110331012528,0.0765833581357442,1.07027655124332,0.160776048849794,0.0887935015030915,0.460452453123275,0.0142881509374549,0.0271742626146244,0.0121712658409758,0.404961434935036,0.591989965503991,0.0554026417727306,"./countfiles//PbSTM18.csv","PbSTM18"
"1658","PBANKA_080450",NA,Inf,NA,NA,NA,0.0349058796188706,NA,NA,NA,NA,NA,NA,NA,NA,0.00180689555614369,"./countfiles//PbSTM18.csv","PbSTM18"
"1659","PBANKA_061590",0.19404753529053,0.0255801286511834,0.203292547102991,0.100117249300123,0.110698089482721,0.20929584011155,0.232395155755728,0.128347348747113,0.665565053546389,NA,0.00768323367195196,0.000266887997958747,0.00936716762363962,0.378727902957421,0.0108341553785819,"./countfiles//PbSTM18.csv","PbSTM18"
"1660","PBANKA_103780",1.01413686488956,0.00118383144110085,1.83645940099736,1,1,1,2.09936013206444,1.15943598798194,6.01243487269286,0.0445209074091082,0.0990381055762268,0.109039877759431,0.9744072547547,1.05386647502442,0.0517647907995092,"./countfiles//PbSTM18.csv","PbSTM18"
"1661","PBANKA_111090",1.04764677867919,0.00776028075498026,0.730698593747632,0.381700591365155,0.397884425515095,0.308528933302347,0.835302700095755,0.461321521999722,2.39225419526832,0.00869556660587533,0.00879069854994259,0.0106315273912138,0.94592637263084,1.14936718472753,0.0159709356879917,"./countfiles//PbSTM18.csv","PbSTM18"
"1662","PBANKA_121060",0.866073990876075,0.00638227401527846,1.68868865229337,0.914454460669137,0.919534976583885,0.211619800139438,1.93043506987902,1.06614194405949,5.52864415987376,0.000101683351483265,0.0359971883187424,0.0112620869468306,0.773825962783124,0.958322018969027,0.0109544546832519,"./countfiles//PbSTM18.csv","PbSTM18"
"1663","PBANKA_081900",NA,Inf,NA,0.000312145844383087,NA,0.180106902161283,NA,NA,NA,NA,NA,NA,NA,NA,0.00932319611192647,"./countfiles//PbSTM18.csv","PbSTM18"
"1664","PBANKA_051500",0.982749250608971,0.00193069790386553,1.58392478759764,0.818496113854502,0.86248832222342,0.864280734371369,1.810673598047,1,5.18565486582645,0.0447833160580973,0.0587531216703348,0.0819287497030504,0.932012046588443,1.0334864546295,0.0447393114067801,"./countfiles//PbSTM18.csv","PbSTM18"
"1665","PBANKA_110420",0.572160707072189,0.00567877522587123,0.126248707554103,0.0417590654323386,0.0687457111687513,0.63904252846851,0.144322005278094,0.0797062515484625,0.413329111179072,0.022557303488723,0.0116531407757684,0.0032290514917866,0.485145189483878,0.6591762246605,0.0330799027981618,"./countfiles//PbSTM18.csv","PbSTM18"
"1666","PBANKA_061920",0.844425648639251,0.00539921774511655,1.63688143903898,0.686251774759131,0.891324598926614,0.265582151986986,1.87121132771486,1.03343381696909,5.35903110147535,0.012402088772846,0.0284866319891073,0.0203685400639945,0.759578981094269,0.929272316184233,0.0137478045376898,"./countfiles//PbSTM18.csv","PbSTM18"
"1667","PBANKA_110220",0.858707995900407,0.00788531252989037,1.75083271302258,0.881084096977305,0.953374037058329,0.279154078549849,2.00147544434558,1.10537616857306,5.73209930712947,0.0411063148641379,0.0334334462265959,0.0225476365748005,0.756171416867099,0.961244574933715,0.0144503524769627,"./countfiles//PbSTM18.csv","PbSTM18"
"1668","PBANKA_093200",NA,Inf,NA,NA,NA,0.291099233093191,NA,NA,NA,6.56021622472677e-06,NA,NA,NA,NA,0.0150686909029666,"./countfiles//PbSTM18.csv","PbSTM18"
"1669","PBANKA_081240",0.921774125557879,0.0380270354065778,0.0982159186400537,0.0364881671367815,0.0534811271007209,0.334557285614687,0.112276146053125,0.0620079434384122,0.321551793611293,NA,NA,0.00479518545783023,0.69660149428259,1.14694675683317,0.0173182879002959,"./countfiles//PbSTM18.csv","PbSTM18"
"1670","PBANKA_146070",1.04636858809388,0.0119806867326196,0.877884645225848,0.604661119859303,0.478031066055191,0.705321868463862,1.00355936196453,0.554246421357762,2.87413065178078,0.0110277234737657,0.0556179528527417,0.0261814193162388,0.919979312532915,1.17275786365485,0.0365108389673508,"./countfiles//PbSTM18.csv","PbSTM18"
"1671","PBANKA_144680",NA,Inf,NA,NA,NA,0.296676737160121,NA,NA,NA,NA,NA,NA,NA,NA,0.0153574092341746,"./countfiles//PbSTM18.csv","PbSTM18"
"1672","PBANKA_041600",1.11365840284131,71.8215833638927,NA,8.41261056464362e-05,NA,0.334138972809668,NA,NA,NA,0.0129564270438354,NA,NA,-8.67215332393214,10.8994701296148,0.0172966340254553,"./countfiles//PbSTM18.csv","PbSTM18"
"1673","PBANKA_134800",0.99931349211113,0.00632232761514759,1.68029840798364,0.952322625527431,0.914966269916497,0.250290495003486,1.92084370924641,1.06084482113079,5.50117510858365,0.0401649238358896,0.0243161689239641,0.021694181548361,0.907499712352697,1.09112727186956,0.012956235112961,"./countfiles//PbSTM18.csv","PbSTM18"
"1674","PBANKA_143730",0.052806140811523,0.00218919759726468,NA,0.000307012144583206,NA,0.878038577736463,NA,NA,NA,0.0429989372449716,NA,8.79850542721143e-06,-0.00122098320675357,0.106833264829799,0.0454514832904266,"./countfiles//PbSTM18.csv","PbSTM18"
"1675","PBANKA_135960",0.978348273415434,0.00449911321930868,2.88549869216441,1.57315798787008,1.57122923087617,0.310806414129677,3.29857600563572,1.82173971564703,9.44691342071429,0.0644213233268169,0.062013921321323,0.0469898846515939,0.900896239060326,1.05580030777054,0.0160888290065683,"./countfiles//PbSTM18.csv","PbSTM18"
"1676","PBANKA_103440",0.671761738037796,0.00133051063697445,0.515813880517779,0.197772511630117,0.280874099496915,0.807901464094818,0.589655886613325,0.325655539048744,1.68873723065146,0.0141438261805109,0.0404038596715445,0.0213363756609877,0.629642690296512,0.713880785779081,0.0418208502754854,"./countfiles//PbSTM18.csv","PbSTM18"
"1677","PBANKA_140900",0.937724995949272,0.00351960319020633,2.70595882601979,1.40153141538324,1.47346509514461,0.214547989774576,3.09333387673513,1.70838845834589,8.85911292174313,0.0825734416206358,0.0340571282510065,0.0274220085814756,0.869220950421957,1.00622904147659,0.0111060318071362,"./countfiles//PbSTM18.csv","PbSTM18"
"1678","p230p-tag",1.00574494156699,0.00502535562660288,0.305443541573839,0.187896296771541,0.166321967917154,1.06279339995352,0.349169708531774,0.192839675195127,1,0.0310363829591823,0.0257383622068983,0.0203421445477128,0.923888517452545,1.08760136568143,0.0550152780116931,"./countfiles//PbSTM18.csv","PbSTM18"
"1679","PBANKA_080060",0.977137451020835,0.0041922091288138,3.51551084558849,1.90870165786129,1.91428726585475,0.343248896118987,4.0187783672541,2.21949354736755,11.5095275135769,0.0276611517115604,0.0815157518052272,0.0504682271304848,0.902373742098981,1.05190115994269,0.0177682072997618,"./countfiles//PbSTM18.csv","PbSTM18"
"1680","PBANKA_061970",NA,Inf,NA,0.0019384534359786,NA,0.268835696026028,NA,NA,NA,NA,NA,NA,NA,NA,0.0139162235642278,"./countfiles//PbSTM18.csv","PbSTM18"
"1681","PBANKA_131810",0.416500192752976,0.0471094602162202,NA,0.00396939149764659,NA,0.288310481059726,NA,NA,NA,0.0136649303961059,NA,0.000750805796455375,0.165875745378769,0.667124640127184,0.0149243317373626,"./countfiles//PbSTM18.csv","PbSTM18"
"1682","PBANKA_080810",0.972726604504531,0.00996807518350399,0.957093072221449,0.53549373436341,0.521162118640718,0.217011387404137,1.09410697421656,0.604254115924963,3.13345329644194,3.28010811236338e-05,0.0154719151383475,0.0100185648464514,0.857441016023843,1.08801219298522,0.0112335490700864,"./countfiles//PbSTM18.csv","PbSTM18"
"1683","PBANKA_103210",0.752764652068308,0.00393137124530186,2.09265418438252,0.901932158676798,1.13950473571374,0.214222635370672,2.39223081245606,1.32118279906236,6.85119801060395,0.0199332169988323,0.0431007240317578,0.0243395988468092,0.680364180197821,0.825165123938794,0.0110891899044824,"./countfiles//PbSTM18.csv","PbSTM18"
"1684","PBANKA_134980",0.896887846100974,0.0161152909819859,1.41429316216678,0.774269677890031,0.770119481758592,0.169509644434116,1.61675813693012,0.892904242196915,4.63029322826551,0.00782633795609903,0.0317149077949214,0.012150735994979,0.750303213063784,1.04347247913816,0.00877463128263119,"./countfiles//PbSTM18.csv","PbSTM18"
"1685","PBANKA_110760",0.992136528045309,0.00289744205465462,3.66314798587867,1.8879562324888,1.99467953600785,0.112990936555891,4.18755069413967,2.31270323853862,11.9928808021404,0.0393973785375966,0.028234162329654,0.0279821800936748,0.929981431127415,1.0542916249632,0.00584895219305632,"./countfiles//PbSTM18.csv","PbSTM18"
"1686","PBANKA_111340",0.978508496182634,0.0112750749925222,1.97377916687641,1.08488842615851,1.07477419092656,0.221101557053219,2.25633808740303,1.24613187591443,6.4620098257971,0.0249058608971752,0.0141478434256854,0.0253455613006537,0.855897594043539,1.10111939832173,0.0114452758463056,"./countfiles//PbSTM18.csv","PbSTM18"
"1687","PBANKA_112330",0.542423517032721,0.173548385066685,NA,0.025207828396136,NA,0.225888914710667,NA,NA,NA,NA,NA,0.000885716213005951,0.0613852163168835,1.02346181774856,0.0116930924139258,"./countfiles//PbSTM18.csv","PbSTM18"
"1688","PBANKA_021330",0.954602374013881,0.0022566014646991,2.83848335012884,1.50021784226804,1.54562815196856,0.280176620962119,3.24483012123923,1.79205690343037,9.29298860111157,0.0471318734665495,0.0396089206978082,0.0369155959374368,0.8997498266443,1.00945492138346,0.0145032841710175,"./countfiles//PbSTM18.csv","PbSTM18"
"1689","PBANKA_093130",NA,Inf,NA,0.00421995335925673,NA,0.199116895189403,NA,NA,NA,NA,NA,NA,NA,NA,0.0103072444241272,"./countfiles//PbSTM18.csv","PbSTM18"
"1690","PBANKA_114370",0.960011733751035,0.00358320920380735,0.859898726257871,0.452671948459108,0.468237264483423,0.275528700906344,0.982998645403412,0.5428911353563,2.81524605767444,0.00512680897962397,0.0143932519649818,0.00784533400593019,0.890891459795103,1.02913200770697,0.0142626855616775,"./countfiles//PbSTM18.csv","PbSTM18"
"1691","PBANKA_135970",0.947417223106204,0.00431654454160765,6.71964287959713,3.41616779982439,3.65902065460731,0.220776202649314,7.68160208468293,4.24240022772097,21.9996233836645,0.0548237269900416,0.10241595610505,0.0886214794980159,0.871552918442261,1.02328152777015,0.0114284339436518,"./countfiles//PbSTM18.csv","PbSTM18"
"1692","PBANKA_030950",NA,Inf,NA,0.00106708192581609,NA,0.20701835928422,NA,NA,NA,NA,NA,NA,NA,NA,0.0107162620600053,"./countfiles//PbSTM18.csv","PbSTM18"
"1693","PBANKA_100360",0.927252298813019,0.00466964214825103,0.888777512782752,0.470033584680349,0.483962516296339,0.254148268649779,1.01601161212612,0.561123558228274,2.9097931100563,6.56021622472677e-06,0.0205053553613222,0.0158988993069711,0.848346091636388,1.00615850598965,0.0131559319587133,"./countfiles//PbSTM18.csv","PbSTM18"
"1694","PBANKA_142930",0.807933733760977,0.0124545179371906,1.19611188080553,0.598299837321551,0.651314088487844,0.233186149198234,1.36734283082327,0.755156993672463,3.91598353870048,5.90419460225409e-05,0.0180658368313753,0.0252135837192456,0.679069371285333,0.93679809623662,0.0120708322305897,"./countfiles//PbSTM18.csv","PbSTM18"
"1695","PBANKA_130680",NA,Inf,NA,NA,NA,0.360492679525912,NA,NA,NA,NA,NA,NA,NA,NA,0.0186608281404133,"./countfiles//PbSTM18.csv","PbSTM18"
"1696","PBANKA_020790",0.156036397628535,0.00644819301327984,0.0963772500804144,0.0104305471643768,0.052479924156272,0.237787590053451,0.110174260507443,0.0608471127133447,0.315532126113446,6.56021622472677e-06,NA,0.00127871612208806,0.0633132037427923,0.248759591514279,0.0123090248538363,"./countfiles//PbSTM18.csv","PbSTM18"
"1697","PBANKA_111600",0.949861418648076,0.0096072553693596,1.52477948026492,0.851263175402949,0.830282161117653,0.204926795259122,1.74306126741471,0.962659017779229,4.99201741967857,0.0160790899668053,0.0117303432827392,0.0151950188727941,0.836681589058998,1.06304124823715,0.0106079926858023,"./countfiles//PbSTM18.csv","PbSTM18"
"1698","PBANKA_031660",0.795559547082915,0.0358124154646537,0.558928833244415,0.303655424072007,0.304351314785868,0.266651173599814,0.638943016402846,0.352875867352356,1.82989245856847,2.29607567865437e-05,0.00934500607067544,0.00148401458205633,0.577042071154318,1.01407702301151,0.013803142217838,"./countfiles//PbSTM18.csv","PbSTM18"
"1699","PBANKA_100010",0.993549844678393,0.00141856257916731,2.01093367047682,1.0655015100556,1.09500578634339,0.780478735765745,2.29881149222918,1.26958911573499,6.58365097561143,0.126936903840351,0.0958412219888641,0.0896039792707212,0.950059423063708,1.03704026629308,0.0404013184803792,"./countfiles//PbSTM18.csv","PbSTM18"
"1700","PBANKA_110140",0.560079406183386,0.0171925378165802,0.460687244529255,0.146433121812241,0.250856209660317,0.283104810597258,0.526637525441669,0.290851717288915,1.50825662299324,3.60811892359972e-05,0.0247061923914339,0.00773975194080366,0.40867470428995,0.711484108076823,0.0146548612949017,"./countfiles//PbSTM18.csv","PbSTM18"
"1701","PBANKA_051490",1.00256272414718,0.00476184886103426,0.8747710185348,0.448185377079721,0.476335615184153,0.697327445967929,1,0.552280654602025,2.86393686383881,0.0245286484642534,0.0246661128506614,0.0354873052230861,0.922881284559834,1.08224416373453,0.0360970093592859,"./countfiles//PbSTM18.csv","PbSTM18"
"1702","PBANKA_083100",NA,Inf,NA,0.000481418963973915,NA,0.233557982802696,NA,NA,NA,NA,NA,NA,NA,NA,0.0120900801193369,"./countfiles//PbSTM18.csv","PbSTM18"
"1703","PBANKA_145540",0.951535260955585,0.00242790877971523,3.68708197362848,1.96999463883185,2.0077122160316,0.303137346037648,4.21491098299549,2.32781379677801,12.0712389419999,0.0761345893960665,0.0985235893156306,0.033888910070476,0.894638761007987,1.00843176090318,0.0156918413011573,"./countfiles//PbSTM18.csv","PbSTM18"
"1704","PBANKA_111920",0.955897765763308,0.0055408885724909,0.530703672223717,0.281238724762017,0.288981979092757,0.211433883337207,0.606677245792414,0.335056106438388,1.73748532867709,NA,0.00617419512715454,0.00768402807309798,0.869945154226555,1.04185037730006,0.0109448307388783,"./countfiles//PbSTM18.csv","PbSTM18"
"1705","PBANKA_071260",NA,Inf,NA,NA,NA,0.181594236579131,NA,NA,NA,0.00538593752050068,NA,NA,NA,NA,0.00940018766691529,"./countfiles//PbSTM18.csv","PbSTM18"
"1706","PBANKA_142520",0.92187558504612,0.00844886943781991,4.58561642453959,2.18330965160461,2.49698763939414,0.175551940506623,5.24207630040177,2.89509733065965,15.0129755597764,0.0224949814345881,0.0484869162511431,0.0311261793663316,0.815738130533462,1.02801303955878,0.00908740947477324,"./countfiles//PbSTM18.csv","PbSTM18"
"1707","PBANKA_094160",0.342966680015173,0.00467649463121246,0.104736626703915,0.0185351613539764,0.0570318225641327,0.298907738786893,0.119730334550114,0.0661247475410561,0.342900118837823,NA,NA,0.000873984872436335,0.264002598465712,0.421930761564634,0.0154728965666578,"./countfiles//PbSTM18.csv","PbSTM18"
"1708","PBANKA_050100",1.03582310560242,0.0105288209278577,0.699467276525544,0.400022522764641,0.38087815943313,0.270834301650012,0.799600423087997,0.441603845083095,2.29000512802282,1.96806486741803e-05,0.00850995998109519,0.00871638604322412,0.917339233688095,1.15430697751675,0.014019680966244,"./countfiles//PbSTM18.csv","PbSTM18"
"1709","PBANKA_101040",0.114220031792504,0.041011088640106,NA,0.0143142924698847,NA,0.249267952591215,NA,NA,NA,NA,NA,0.000269820833101151,-0.119620622329361,0.348060685914368,0.0129033034189062,"./countfiles//PbSTM18.csv","PbSTM18"
"1710","PBANKA_142030",0.129602796441286,1.45857347897011,NA,8.52717377896982e-05,NA,0.2830583313967,NA,NA,NA,NA,NA,NA,-1.26494538796355,1.52415098084612,0.0146524553088083,"./countfiles//PbSTM18.csv","PbSTM18"
"1711","PBANKA_140160",0.545541929072708,0.00219550023166181,0.345557728769449,0.0872939610509046,0.155949427360845,0.917866004962779,0.453605002001619,0.190529433976823,0.544417542601857,0.0203779447283143,0.0124748620774947,0.00719670544816257,0.491437089712298,0.599646768433118,0.0186295988517036,"./countfiles//PbSTM19.csv","PbSTM19"
"1712","PBANKA_061590",0.947890735224622,0.0693073296918237,0.0331352271046495,0.018116062392046,0.0149538536175797,0.92258064516129,0.0434957852358054,0.0182697000799958,0.0522037199923355,0.00100736713070285,0.00138377523536534,0.000261043724823908,0.64390097730105,1.25188049314819,0.0187252902218529,"./countfiles//PbSTM19.csv","PbSTM19"
"1713","PBANKA_103780",0.997200492037775,0.00204025964198253,2.2158319823123,1,1,1,2.90866731400072,1.22173859308868,3.49098776324553,0.0372118990690957,0.0513973658849984,0.0381078830704143,0.945043553963248,1.0493574301123,0.0202966432474629,"./countfiles//PbSTM19.csv","PbSTM19"
"1714","PBANKA_051500",1.05342266496187,0.00303625316897902,1.81367110349724,0.899958265545175,0.818505698074006,0.747890818858561,2.3807607703112,1,2.85739337612309,0.0227567875911789,0.0283211631733468,0.0286112923914756,0.989796117368596,1.11704921255514,0.0151796731384251,"./countfiles//PbSTM19.csv","PbSTM19"
"1715","PBANKA_110420",0.538857682662704,0.00224481866795588,0.338881898454164,0.0817654648511253,0.152936640124008,0.912158808933002,0.444841806241794,0.186848595536815,0.533899939224798,0.0233150874467491,0.0115553787088518,0.00679613835317416,0.484148528426192,0.593566836899217,0.0185137619299438,"./countfiles//PbSTM19.csv","PbSTM19"
"1716","PBANKA_112510",1.04368400624602,0.00345845698682825,0.774181906671274,0.378466494701677,0.349386556765638,1.37493796526055,1.01624925761547,0.426859040306948,1.21970419431133,0.0185209908608741,0.0218784748820085,0.0221392083173932,0.975777629649729,1.11159038284232,0.0279066253682859,"./countfiles//PbSTM19.csv","PbSTM19"
